Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
East Asia & Pacific (excluding high income),EAP,,,9693.38249546227,9460.21804309086,9227.05359071945,8993.88913834803,8760.72468597662,8527.56023360521,8315.14371240378,8102.72719120235,7890.31067000092,7677.89414879949,7465.47762759806,7325.7494089824,7186.02119036674,7046.29297175109,6906.56475313543,6766.83653451977,6663.81069927241,6560.78486402505,6457.75902877769,6354.73319353033,6251.70735828297,6152.29903223913,6052.8907061953,5953.48238015146,5854.07405410763,5754.66572806379,5667.08073573571,5579.49574340762,5491.91075107954,5404.32575875145,5316.74076642337,5251.94578361617,5187.15080080897,5122.35581800176,5057.56083519456,4992.76585238736,4944.24897601095,4895.73209963455,4847.21522325814,4798.69834688174,4750.18147050533,4713.43710833947,4676.69274617361,4639.94838400774,4603.20402184188,4566.45965967602,4534.23082078721,4502.0019818984,4469.7731430096,4437.54430412079,4405.31546523198,4373.52371377539,4341.7319623188,,,,,
Early-demographic dividend,EAR,,,12007.5998531976,11736.4814107892,11465.3629683808,11194.2445259724,10923.126083564,10652.0076411556,10408.5696738625,10165.1317065693,9921.6937392762,9678.25577198307,9434.81780468994,9219.40491459064,9003.99202449133,8788.57913439203,8573.16624429273,8357.75335419342,8162.8708552828,7967.98835637217,7773.10585746154,7578.22335855092,7383.34085964029,7212.75719302211,7042.17352640392,6871.58985978574,6701.00619316755,6530.42252654937,6383.85357219686,6237.28461784435,6090.71566349184,5944.14670913933,5797.57775478682,5671.51279543397,5545.44783608113,5419.38287672828,5293.31791737544,5167.25295802259,5078.15896816742,4989.06497831224,4899.97098845707,4810.87699860189,4721.78300874672,4647.77525020016,4573.7674916536,4499.75973310704,4425.75197456048,4351.74421601392,4288.46964544795,4225.19507488198,4161.920504316,4098.64593375003,4035.37136318406,3979.38037456032,3923.38938593659,,,,,
East Asia & Pacific,EAS,,,9684.75276219666,9464.42275134982,9244.09274050298,9023.76272965614,8803.4327188093,8583.10270796246,8379.85752501187,8176.61234206128,7973.36715911068,7770.12197616009,7566.8767932095,7430.30090613928,7293.72501906907,7157.14913199885,7020.57324492864,6883.99735785842,6783.31548523377,6682.63361260911,6581.95173998446,6481.2698673598,6380.58799473515,6284.724658121,6188.86132150684,6092.99798489269,5997.13464827853,5901.27131166438,5816.83307574196,5732.39483981954,5647.95660389713,5563.51836797471,5479.08013205229,5415.76719720172,5352.45426235114,5289.14132750057,5225.82839264999,5162.51545779942,5115.75883122929,5069.00220465916,5022.24557808903,4975.4889515189,4928.73232494877,4892.69070080482,4856.64907666087,4820.60745251693,4784.56582837298,4748.52420422903,4715.70368443552,4682.88316464201,4650.0626448485,4617.24212505498,4584.42160526147,4553.2374049898,4522.05320471812,,,,,
Europe & Central Asia (excluding high income),ECA,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,2654.82978331676,5309.65956663352,7964.48934995028,10619.319133267,13274.1489165838,13254.0011461661,13233.8533757484,13213.7056053307,13193.557834913,13173.4100644953,13172.0492423519,13170.6884202084,13169.327598065,13167.9667759215,13166.6059537781,13105.9533090954,13045.3006644128,12984.6480197301,12923.9953750475,12863.3427303648,12803.8441002295,12744.3454700942,12684.8468399588,12625.3482098235,12565.8495796882,12488.5291312755,12411.2086828628,,,,,
Europe & Central Asia,ECS,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,1708.95226011239,3417.90452022478,5126.85678033718,6835.80904044957,8544.76130056196,8501.20038352062,8457.63946647927,8414.07854943793,8370.51763239658,8326.95671535524,8455.84716545045,8584.73761554565,8713.62806564086,8842.51851573606,8971.40896583127,8930.69212734655,8889.97528886183,8849.25845037712,8808.5416118924,8767.82477340768,8600.43123679233,8433.03770017698,8265.64416356163,8098.25062694627,7930.85709033092,7892.87476422516,7854.8924381194,,,,,
Ecuador,ECU,,,91990.3326976768,89505.9008769154,87021.469056154,84537.0372353927,82052.6054146313,79568.1735938699,77416.3656393915,75264.5576849131,73112.7497304347,70960.9417759563,68809.1338214779,67030.4201854628,65251.7065494478,63472.9929134327,61694.2792774177,59915.5656414026,58454.0154741762,56992.4653069499,55530.9151397235,54069.3649724972,52607.8148052708,51378.06605834,50148.3173114092,48918.5685644785,47688.8198175477,46459.0710706169,45423.9697049484,44388.8683392799,43353.7669736114,42318.6656079429,41283.5642422744,40430.1359487004,39576.7076551264,38723.2793615523,37869.8510679783,37016.4227744043,36345.0007839233,35673.5787934423,35002.1568029614,34330.7348124804,33659.3128219994,33116.3529423508,32573.3930627022,32030.4331830537,31487.4733034051,30944.5134237565,30473.5515926974,30002.5897616383,29531.6279305791,29060.66609952,28589.7042684609,28161.5927568471,27733.4812452333,,,,,
Egypt,EGY,,,64.0290128262918,62.453378485834,60.8777441453761,59.3021098049183,57.7264754644604,56.1508411240026,54.8922375975253,53.633634071048,52.3750305445706,51.1164270180933,49.857823491616,48.8127073122698,47.7675911329236,46.7224749535773,45.6773587742311,44.6322425948849,43.6110546227552,42.5898666506255,41.5686786784958,40.5474907063661,39.5263027342364,38.5452243164597,37.564145898683,36.5830674809064,35.6019890631297,34.620910645353,33.8330767420442,33.0452428387355,32.2574089354267,31.469575032118,30.6817411288092,30.0930490414441,29.504356954079,28.915664866714,28.3269727793489,27.7382806919838,27.2266430672781,26.7150054425724,26.2033678178666,25.6917301931609,25.1800925684552,24.7457641583924,24.3114357483297,23.8771073382669,23.4427789282042,23.0084505181414,22.5723548263219,22.1362591345025,21.700163442683,21.2640677508636,20.8279720590441,20.3670238371093,19.9060756151746,,,,,
Euro area,EMU,,,3614.71625541133,3584.66268263971,3554.6091098681,3524.55553709648,3494.50196432487,3464.44839155325,3443.59482446423,3422.74125737521,3401.8876902862,3381.03412319718,3360.18055610816,3343.77416706115,3327.36777801414,3310.96138896712,3294.55499992011,3278.1486108731,3266.26017772267,3254.37174457225,3242.48331142182,3230.5948782714,3218.70644512097,3212.63513518937,3206.56382525777,3200.49251532618,3194.42120539458,3188.34989546298,3195.83956275462,3203.32923004625,3210.81889733789,3218.30856462952,3225.79823192116,3213.6571092581,3201.51598659504,3189.37486393199,3177.23374126893,3165.09261860587,3154.61752974904,3144.14244089221,3133.66735203539,3123.19226317856,3112.71717432173,3096.77236535354,3080.82755638535,3064.88274741716,3048.93793844897,3032.99312948078,3026.65207083712,3020.31101219346,3013.9699535498,3007.62889490614,3001.28783626248,2991.05911476583,2980.83039326919,,,,,
Eritrea,ERI,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,255.104481229094,510.208962458188,765.313443687282,1020.41792491638,1275.52240614547,1246.12808566232,1216.73376517916,1187.33944469601,1157.94512421285,1128.5508037297,1089.72309659019,1050.89538945068,1012.06768231117,973.239975171663,934.412268032154,747.529814425723,560.647360819292,373.764907212862,186.882453606431,,0,,,,,,
Spain,ESP,,,3584.39506531948,3547.99324422974,3511.59142313999,3475.18960205025,3438.7877809605,3402.38595987076,3364.60032314053,3326.8146864103,3289.02904968006,3251.24341294983,3213.4577762196,3179.88707170278,3146.31636718596,3112.74566266915,3079.17495815233,3045.60425363551,3021.96207858513,2998.31990353475,2974.67772848436,2951.03555343398,2927.3933783836,2916.81728399104,2906.24118959847,2895.66509520591,2885.08900081334,2874.51290642078,2867.57035648168,2860.62780654259,2853.68525660349,2846.7427066644,2839.8001567253,2827.04356113088,2814.28696553646,2801.53036994205,2788.77377434763,2776.01717875321,2757.60263228354,2739.18808581386,2720.77353934419,2702.35899287451,2683.94444640484,2638.89935780773,2593.85426921062,2548.8091806135,2503.76409201639,2458.71900341928,2442.46263882443,2426.20627422958,2409.94990963472,2393.69354503987,2377.43718044502,2384.90931655167,2392.38145265832,,,,,
Estonia,EST,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,1658.08813697295,3316.1762739459,4974.26441091886,6632.35254789181,8290.44068486476,8448.67011051082,8606.89953615688,8765.12896180294,8923.358387449,9081.58781309506,9108.16726718682,9134.74672127858,9161.32617537033,9187.90562946209,9214.48508355385,9267.64081619415,9320.79654883446,9373.95228147477,9427.10801411507,9480.26374675538,9506.04337612171,9531.82300548805,9557.60263485437,9583.38226422071,9609.16189358704,9638.95329616156,9668.74469873607,,,,,
Ethiopia,ETH,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,401.993869824138,803.987739648276,1205.98160947241,1607.97547929655,2009.96934912069,1955.84078602087,1901.71222292105,1847.58365982123,1793.45509672141,1739.32653362159,1693.91176545012,1648.49699727865,1603.08222910719,1557.66746093572,1512.25269276425,1472.94026534414,1433.62783792402,1394.31541050391,1355.00298308379,1315.69055566368,1279.6961827977,1243.70180993172,,,,,
European Union,EUU,,,3527.54932926434,3499.17084920394,3470.79236914355,3442.41388908315,3414.03540902276,3385.65692896236,3365.40226532271,3345.14760168306,3324.89293804342,3304.63827440377,3284.38361076412,3268.3592899651,3252.33496916608,3236.31064836707,3220.28632756805,3204.26200676903,3192.62860943834,3180.99521210764,3169.36181477695,3157.72841744625,3146.09502011556,3138.76420611627,3131.43339211697,3124.10257811768,3116.77176411838,3109.44095011909,3123.78695390001,3138.13295768093,3152.47896146186,3166.82496524278,3181.1709690237,3164.3563398359,3147.54171064811,3130.72708146031,3113.91245227252,3097.09782308472,3091.54182319716,3085.98582330961,3080.42982342205,3074.8738235345,3069.31782364694,3057.6023217964,3045.88681994587,3034.17131809533,3022.4558162448,3010.74031439426,3004.41554405583,2998.0907737174,2991.76600337896,2985.44123304053,2979.1164627021,2970.03707051278,2960.95767832345,,,,,
Fragile and conflict affected situations,FCS,,,33157.9101251019,32399.7289937362,31641.5478623705,30883.3667310047,30125.185599639,29367.0044682733,28659.3740590479,27951.7436498225,27244.113240597,26536.4828313716,25828.8524221462,25174.1310680134,24519.4097138806,23864.6883597477,23209.9670056149,22555.2456514821,22007.4761180631,21459.706584644,20911.937051225,20364.1675178059,19816.3979843869,19407.7231906849,18999.0483969829,18590.3736032809,18181.6988095789,17773.0240158769,17310.4001610095,16847.7763061422,16385.1524512748,15922.5285964075,15459.9047415401,15037.9312582616,14615.957774983,14193.9842917045,13772.0108084259,13350.0373251474,13049.3431064501,12748.6488877528,12447.9546690554,12147.2604503581,11846.5662316608,11571.3190719395,11296.0719122182,11020.8247524969,10745.5775927756,10470.3304330543,10070.9313242689,9671.53221548349,9272.13310669808,8872.73399791268,8473.33488912727,8281.48011659648,8089.62534406568,,,,,
Finland,FIN,,,23823.0786854024,23704.83495684,23586.5912282776,23468.3474997151,23350.1037711527,23231.8600425903,23197.8979600646,23163.9358775389,23129.9737950133,23096.0117124876,23062.0496299619,22965.4537047655,22868.8577795691,22772.2618543726,22675.6659291762,22579.0700039798,22496.7130244435,22414.3560449072,22331.999065371,22249.6420858347,22167.2851062984,22072.730419794,21978.1757332895,21883.6210467851,21789.0663602806,21694.5116737762,21599.963554577,21505.4154353779,21410.8673161787,21316.3191969796,21221.7710777804,21140.9746418028,21060.1782058253,20979.3817698477,20898.5853338702,20817.7888978926,20769.1425188876,20720.4961398826,20671.8497608777,20623.2033818727,20574.5570028677,20505.9933007921,20437.4295987165,20368.8658966409,20300.3021945653,20231.7384924897,20138.1271496169,20044.515806744,19950.9044638712,19857.2931209983,19763.6817781255,19677.6629983981,19591.6442186706,,,,,
Fiji,FJI,,,67707.7775010968,65867.4972554468,64027.2170097968,62186.9367641467,60346.6565184967,58506.3762728467,57323.7767335842,56141.1771943216,54958.5776550591,53775.9781157965,52593.378576534,51618.4738374664,50643.5690983988,49668.6643593311,48693.7596202635,47718.8548811959,46719.4066439284,45719.9584066609,44720.5101693934,43721.0619321259,42721.6136948584,42088.2558857895,41454.8980767206,40821.5402676516,40188.1824585827,39554.8246495138,39313.7559812418,39072.6873129698,38831.6186446979,38590.5499764259,38349.4813081539,37882.4873998917,37415.4934916295,36948.4995833673,36481.5056751051,36014.5117668429,35815.5357827051,35616.5597985673,35417.5838144296,35218.6078302918,35019.631846154,34844.2970649594,34668.9622837648,34493.6275025703,34318.2927213757,34142.9579401811,33914.9958973026,33687.033854424,33459.0718115455,33231.1097686669,33003.1477257884,32976.7894833607,32950.4312409329,,,,,
France,FRA,,,4174.94026756399,4127.7291614683,4080.51805537261,4033.30694927693,3986.09584318124,3938.88473708555,3908.78201619386,3878.67929530218,3848.57657441049,3818.47385351881,3788.37113262712,3765.07707143344,3741.78301023976,3718.48894904607,3695.19488785239,3671.90082665871,3655.40949814299,3638.91816962727,3622.42684111156,3605.93551259584,3589.44418408012,3569.60318493614,3549.76218579216,3529.92118664819,3510.08018750421,3490.23918836023,3471.87143275004,3453.50367713985,3435.13592152965,3416.76816591946,3398.40041030927,3385.77776828008,3373.15512625089,3360.53248422169,3347.9098421925,3335.28720016331,3315.42379296283,3295.56038576236,3275.69697856188,3255.83357136141,3235.97016416093,3213.6177242218,3191.26528428266,3168.91284434353,3146.56040440439,3124.20796446526,3108.56704713311,3092.92612980097,3077.28521246882,3061.64429513668,3046.00337780453,3030.9311358993,3015.85889399407,,,,,
Faroe Islands,FRO,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,,,,,,
"Micronesia, Fed. Sts.",FSM,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,,,,,,
Gabon,GAB,,,320759.182220553,315806.817312867,310854.452405181,305902.087497496,300949.72258981,295997.357682124,290418.591584931,284839.825487738,279261.059390546,273682.293293353,268103.52719616,262985.235787139,257866.944378117,252748.652969096,247630.361560074,242512.070151053,236945.527208508,231378.984265962,225812.441323417,220245.898380871,214679.355438326,209277.800213372,203876.244988418,198474.689763465,193073.134538511,187671.579313557,182852.889850361,178034.200387165,173215.51092397,168396.821460774,163578.131997578,159600.705850748,155623.279703918,151645.853557089,147668.427410259,143691.001263429,140412.412984523,137133.824705617,133855.236426711,130576.648147805,127298.059868899,124112.355845478,120926.651822057,117740.947798637,114555.243775216,111369.539751795,107841.895408194,104314.251064594,100786.606720993,97258.9623773921,93731.3180337913,90394.6960696613,87058.0741055314,,,,,
United Kingdom,GBR,,,2723.00469483568,2706.21773238264,2689.4307699296,2672.64380747657,2655.85684502353,2639.06988257049,2628.31838851081,2617.56689445113,2606.81540039146,2596.06390633178,2585.3124122721,2584.32392642924,2583.33544058639,2582.34695474353,2581.35846890068,2580.36998305782,2579.26890393174,2578.16782480565,2577.06674567957,2575.96566655348,2574.8645874274,2570.43662386524,2566.00866030308,2561.58069674091,2557.15273317875,2552.72476961659,2545.82339914724,2538.92202867789,2532.02065820854,2525.11928773919,2518.21791726984,2511.85682219824,2505.49572712664,2499.13463205503,2492.77353698343,2486.41244191183,2477.58819891435,2468.76395591686,2459.93971291938,2451.11546992189,2442.29122692441,2426.74288406578,2411.19454120716,2395.64619834853,2380.09785548991,2364.54951263128,2346.89649272567,2329.24347282006,2311.59045291445,2293.93743300884,2276.28441310323,2260.20464708231,2244.12488106138,,,,,
Georgia,GEO,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,2385.55452959886,4771.10905919772,7156.66358879658,9542.21811839544,11927.7726479943,12214.915250499,12502.0578530037,12789.2004555084,13076.3430580131,13363.4856605178,13612.9843728436,13862.4830851695,14111.9817974953,14361.4805098212,14610.979222147,14700.5771954836,14790.1751688202,14879.7731421568,14969.3711154934,15058.96908883,15165.0065520351,15271.0440152403,15377.0814784454,15483.1189416506,15589.1564048557,15608.9812239791,15628.8060431025,,,,,
Ghana,GHA,,,4284.51983188279,4172.746418896,4060.97300590922,3949.19959292243,3837.42617993565,3725.65276694886,3637.1031754632,3548.55358397754,3460.00399249187,3371.45440100621,3282.90480952055,3209.27108261882,3135.6373557171,3062.00362881537,2988.36990191365,2914.73617501192,2850.76571990934,2786.79526480676,2722.82480970419,2658.85435460161,2594.88389949903,2523.07289657079,2451.26189364255,2379.45089071432,2307.63988778608,2235.82888485784,2175.80103171286,2115.77317856788,2055.7453254229,1995.71747227792,1935.68961913294,1886.92933088983,1838.16904264672,1789.40875440362,1740.64846616051,1691.8881779174,1652.82329358561,1613.75840925382,1574.69352492204,1535.62864059025,1496.56375625846,1461.14293368488,1425.7221111113,1390.30128853772,1354.88046596414,1319.45964339056,1288.6764750666,1257.89330674264,1227.11013841869,1196.32697009473,1165.54380177077,1139.25652251552,1112.96924326026,,,,,
Gibraltar,GIB,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,,,,,,
Guinea,GIN,,,62579.1064977326,61532.3012200462,60485.4959423598,59438.6906646735,58391.8853869871,57345.0801093007,56410.8832964248,55476.6864835489,54542.489670673,53608.2928577971,52674.0960449212,51904.0642779018,51134.0325108824,50364.0007438631,49593.9689768437,48823.9372098243,47961.901387786,47099.8655657477,46237.8297437094,45375.7939216711,44513.7580996328,43402.3286705295,42290.8992414262,41179.469812323,40068.0403832197,38956.6109541164,37895.4472287455,36834.2835033746,35773.1197780038,34711.9560526329,33650.792327262,32819.8191347285,31988.845942195,31157.8727496614,30326.8995571279,29495.9263645944,28861.0796007543,28226.2328369142,27591.3860730741,26956.539309234,26321.6925453939,25806.1700367152,25290.6475280365,24775.1250193578,24259.6025106791,23744.0800020004,23238.5870342357,22733.094066471,22227.6010987063,21722.1081309416,21216.6151631769,20741.9487863008,20267.2824094248,,,,,
Gambia,GMB,,,7896.93967264553,7723.92589458492,7550.91211652432,7377.89833846371,7204.88456040311,7031.8707823425,6843.95381538065,6656.03684841879,6468.11988145694,6280.20291449508,6092.28594753323,5914.12822556664,5735.97050360005,5557.81278163346,5379.65505966687,5201.49733770028,5046.00615432525,4890.51497095022,4735.0237875752,4579.53260420017,4424.04142082514,4261.23481411068,4098.42820739621,3935.62160068175,3772.81499396728,3610.00838725282,3471.96252381233,3333.91666037184,3195.87079693135,3057.82493349086,2919.77907005037,2835.60418539959,2751.42930074882,2667.25441609804,2583.07953144727,2498.90464679649,2426.39471620452,2353.88478561254,2281.37485502057,2208.86492442859,2136.35499383662,2074.97156513677,2013.58813643691,1952.20470773706,1890.8212790372,1829.43785033735,1778.50909153134,1727.58033272533,1676.65157391931,1625.7228151133,1574.79405630729,1528.48836914361,1482.18268197992,,,,,
Guinea-Bissau,GNB,,,25441.9343502687,25135.1121576013,24828.2899649339,24521.4677722665,24214.6455795991,23907.8233869317,23494.7222253667,23081.6210638017,22668.5199022367,22255.4187406717,21842.3175791067,21620.3443831741,21398.3711872416,21176.397991309,20954.4247953765,20732.4515994439,20534.6042420245,20336.7568846051,20138.9095271857,19941.0621697663,19743.2148123469,19300.4452834642,18857.6757545815,18414.9062256989,17972.1366968162,17529.3671679335,17159.6724965362,16789.977825139,16420.2831537417,16050.5884823445,15680.8938109472,15370.297162823,15059.7005146988,14749.1038665745,14438.5072184503,14127.9105703261,13853.2410851119,13578.5715998976,13303.9021146834,13029.2326294691,12754.5631442549,12470.6731990912,12186.7832539275,11902.8933087638,11619.0033636001,11335.1134184364,11061.8862921988,10788.6591659612,10515.4320397235,10242.2049134859,9968.97778724831,9711.39485596608,9453.81192468384,,,,,
Equatorial Guinea,GNQ,,,99153.7607877385,97144.0443065334,95134.3278253283,93124.6113441232,91114.894862918,89105.1783817129,89246.0841148991,89386.9898480853,89527.8955812716,89668.8013144578,89809.707047644,93321.5263543478,96833.3456610516,100345.164967755,103856.984274459,107368.803581163,104164.374980308,100959.946379454,97755.5177785988,94551.0891777441,91346.6605768893,86655.0255274233,81963.3904779573,77271.7554284914,72580.1203790254,67888.4853295594,65936.9793892864,63985.4734490134,62033.9675087404,60082.4615684674,58130.9556281944,56197.938271336,54264.9209144777,52331.9035576193,50398.886200761,48465.8688439026,46670.8213965394,44875.7739491761,43080.7265018129,41285.6790544496,39490.6316070864,37920.9490848287,36351.2665625709,34781.5840403132,33211.9015180554,31642.2189957977,30356.4879433553,29070.7568909129,27785.0258384705,26499.2947860281,25213.5637335857,24190.3851871882,23167.2066407907,,,,,
Greece,GRC,,,6865.34095354614,6828.04918518546,6790.75741682479,6753.46564846411,6716.17388010344,6678.88211174276,6648.1439922684,6617.40587279404,6586.66775331967,6555.92963384531,6525.19151437095,6466.32887564125,6407.46623691154,6348.60359818184,6289.74095945213,6230.87832072243,6169.64413425921,6108.409947796,6047.17576133278,5985.94157486957,5924.70738840635,5899.69689483153,5874.6864012567,5849.67590768188,5824.66541410705,5799.65492053223,5755.20926726479,5710.76361399735,5666.31796072991,5621.87230746247,5577.42665419503,5549.99293151975,5522.55920884447,5495.12548616919,5467.69176349391,5440.25804081863,5416.22923503046,5392.2004292423,5368.17162345413,5344.14281766597,5320.1140118778,5306.01005349091,5291.90609510402,5277.80213671712,5263.69817833023,5249.59421994334,5249.92331142527,5250.25240290719,5250.58149438912,5250.91058587104,5251.23967735297,5288.0234768786,5324.80727640423,,,,,
Grenada,GRD,,,2162.53622248173,2150.99298556274,2139.44974864374,2127.90651172475,2116.36327480575,2104.82003788676,2109.46491702296,2114.10979615916,2118.75467529537,2123.39955443157,2128.04443356777,2145.76182391097,2163.47921425417,2181.19660459738,2198.91399494058,2216.63138528378,2202.84914722962,2189.06690917546,2175.28467112131,2161.50243306715,2147.72019501299,2120.44495201989,2093.16970902678,2065.89446603368,2038.61922304057,2011.34398004747,2020.7460531781,2030.14812630873,2039.55019943935,2048.95227256998,2058.35434570061,2040.51218076559,2022.67001583058,2004.82785089556,1986.98568596055,1969.14352102553,1961.28853201042,1953.43354299531,1945.5785539802,1937.72356496509,1929.86857594998,1924.15914443714,1918.4497129243,1912.74028141146,1907.03084989862,1901.32141838578,1893.33716374647,1885.35290910715,1877.36865446784,1869.38439982852,1861.40014518921,1848.95685392094,1836.51356265266,,,,,
Greenland,GRL,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,2130403.29276264,4260806.58552528,6391209.87828792,8521613.17105056,10652016.4638132,10654050.6213202,10656084.7788272,10658118.9363342,10660153.0938412,10662187.2513482,8529749.80107856,6397312.35080892,4264874.90053928,2132437.45026964,,0,,,,,,
Guatemala,GTM,,,24461.0011672736,23800.8595920121,23140.7180167506,22480.5764414892,21820.4348662277,21160.2932909662,20604.0326167055,20047.7719424448,19491.511268184,18935.2505939233,18378.9899196626,17931.3270846234,17483.6642495842,17036.0014145449,16588.3385795057,16140.6757444665,15765.6452868794,15390.6148292923,15015.5843717053,14640.5539141182,14265.5234565311,13940.4575395983,13615.3916226656,13290.3257057328,12965.2597888001,12640.1938718673,12361.7200168061,12083.246161745,11804.7723066838,11526.2984516227,11247.8245965615,11004.2051379434,10760.5856793253,10516.9662207073,10273.3467620892,10029.7273034711,9812.64840905733,9595.56951464357,9378.4906202298,9161.41172581603,8944.33283140227,8749.58879956935,8554.84476773643,8360.10073590352,8165.3567040706,7970.61267223768,7806.67267334924,7642.73267446079,7478.79267557235,7314.8526766839,7150.91267779546,7004.40608236393,6857.8994869324,,,,,
Guam,GUM,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,,,,,,
Guyana,GUY,,,397502.8245792,389317.64381211,381132.46304502,372947.282277931,364762.101510841,356576.920743751,352025.347839024,347473.774934297,342922.20202957,338370.629124843,333819.056220116,330274.660944111,326730.265668105,323185.8703921,319641.475116094,316097.079840089,314573.979757209,313050.879674328,311527.779591448,310004.679508567,308481.579425687,310419.994901646,312358.410377606,314296.825853565,316235.241329525,318173.656805484,318925.608888995,319677.560972505,320429.513056016,321181.465139526,321933.417223037,321137.641070275,320341.864917513,319546.088764751,318750.312611989,317954.536459227,319079.944795029,320205.353130831,321330.761466634,322456.169802436,323581.578138238,323435.495365318,323289.412592398,323143.329819478,322997.247046558,322851.164273638,322088.270321927,321325.376370216,320562.482418506,319799.588466795,319036.694515084,317368.959010536,315701.223505987,,,,,
High income,HIC,,,13555.781148077,13406.8618706968,13257.9425933166,13109.0233159365,12960.1040385563,12811.1847611761,12687.4123758343,12563.6399904925,12439.8676051507,12316.0952198089,12192.3228344671,12087.5049470199,11982.6870595727,11877.8691721254,11773.0512846782,11668.233397231,11577.19284259,11486.1522879491,11395.1117333081,11304.0711786672,11213.0306240262,11138.338826734,11063.6470294418,10988.9552321495,10914.2634348573,10839.5716375651,10749.8983567112,10660.2250758572,10570.5517950033,10480.8785141493,10391.2052332954,10289.8679862718,10188.5307392482,10087.1934922247,9985.85624520108,9884.5189981775,9937.40248391136,9990.28596964522,10043.1694553791,10096.0529411129,10148.9364268468,10076.5737832392,10004.2111396316,9931.84849602394,9859.48585241631,9787.12320880869,9615.59281280286,9444.06241679704,9272.53202079121,9101.00162478538,8929.47122877955,8875.81593548957,8822.16064219959,,,,,
"Hong Kong SAR, China",HKG,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,,,,,,
Honduras,HND,,,42056.9787168307,40938.0100220466,39819.0413272624,38700.0726324783,37581.1039376941,36462.13524291,35460.9257836453,34459.7163243806,33458.5068651158,32457.2974058511,31456.0879465864,30572.8472126075,29689.6064786286,28806.3657446498,27923.1250106709,27039.884276692,26268.4886459102,25497.0930151284,24725.6973843466,23954.3017535648,23182.906122783,22538.2107935189,21893.5154642548,21248.8201349906,20604.1248057265,19959.4294764624,19424.7624990901,18890.0955217179,18355.4285443456,17820.7615669734,17286.0945896011,16828.0325929897,16369.9705963784,15911.908599767,15453.8466031557,14995.7846065443,14613.3554334165,14230.9262602887,13848.497087161,13466.0679140332,13083.6387409054,12788.990547385,12494.3423538646,12199.6941603443,11905.0459668239,11610.3977733035,11386.7615028662,11163.125232429,10939.4889619917,10715.8526915545,10492.2164211172,10307.7518389118,10123.2872567064,,,,,
Heavily indebted poor countries (HIPC),HPC,,,28585.4357021533,27923.5166661192,27261.5976300852,26599.6785940511,25937.7595580171,25275.840521983,24667.298818948,24058.7571159129,23450.2154128779,22841.6737098428,22233.1320068078,21672.7217205424,21112.311434277,20551.9011480115,19991.4908617461,19431.0805754807,18949.6829539221,18468.2853323635,17986.8877108048,17505.4900892462,17024.0924676876,16622.4986156655,16220.9047636434,15819.3109116213,15417.7170595992,15016.1232075771,14623.1552183178,14230.1872290585,13837.2192397992,13444.2512505399,13051.2832612806,12419.4384499423,11787.593638604,11155.7488272656,10523.9040159273,9892.05920458901,9635.14578199267,9378.23235939632,9121.31893679998,8864.40551420363,8607.49209160729,8379.55423982099,8151.6163880347,7923.6785362484,7695.74068446211,7467.80283267581,7207.24871055798,6946.69458844015,6686.14046632233,6425.5863442045,6165.03222208667,5996.15264215135,5827.27306221603,,,,,
